"Periodo","Total","Sector_Bancario","Residentes_Extranjero","Residentes_Pais","Siefores","Sociedades_Inversion","Reportos_Banxico","Garantias_Banxico","Aseguradoras","Otros_Residentes_Pais","Valores_Adquiridos_Banxico"
2023-07-26,10846591.41,1043227.35,1663561.82,9183029.58,2888285.55,1599425.29,381177.7,68813.93,783834.47,2403285.3,14980
2023-07-27,10799277.83,1091065.53,1667510.42,9131767.41,2886993.03,1617697.1,311509.68,60342.69,783386.04,2365793.33,14980
2023-07-28,10807497.03,1087906.44,1683611.1,9123885.93,2889668.79,1608920.87,346103.72,79608.84,782757.41,2313939.85,14980
2023-07-31,10816942.35,1198188.89,1665855.09,9151087.26,2876210.94,1600752.49,321968.12,83658.07,777995.65,2277333.1,14980
2023-08-01,10804805.7,1175850.29,1661656.42,9143149.28,2878324.76,1617835.27,272754.85,75168.6,784111.35,2324124.16,14980
2023-08-02,10817419.88,1162337.91,1664816.05,9152603.83,2881350.53,1607521.43,274224.16,78247.19,784427.18,2349515.43,14980
2023-08-03,10863068.9,1052891.09,1675591.76,9187477.14,2892897.72,1616106.28,281842.8,80976.72,794462.85,2453319.68,14980
2023-08-04,10858401.65,1166003.7,1670270.55,9188131.1,2889687.46,1621495.05,270823.08,79593.62,794006.38,2351541.81,14980
2023-08-07,10871624.18,1170449.79,1667965.21,9203658.97,2892105.09,1604005.9,276797.39,78809.15,792689.67,2373821.97,14980
2023-08-08,10867948.96,1173191.85,1663011.94,9204937.02,2891661.46,1630742.2,275959.74,75598.21,791623.07,2351180.48,14980
2023-08-09,10865031.79,1155342.93,1664814.28,9200217.51,2897855.49,1624022.92,261886.1,82611.05,794378.33,2369140.68,14980
2023-08-10,10878973.47,1170235.13,1659559.6,9219413.86,2892945.03,1656363.91,232908.88,85076.94,796869.15,2370034.82,14980
2023-08-11,10872794.43,1183501.11,1658146.9,9214647.54,2901223.95,1656379.1,211708.96,72395.87,796936.79,2377521.76,14980
2023-08-14,10869280.99,1177857.5,1660162.04,9209118.95,2894588.53,1665326.48,218763.96,66968.29,798427.85,2372206.35,14980
2023-08-15,10871257.61,1167296.64,1654622.46,9216635.15,2900871.19,1677755.4,218894.71,66318.02,799593.44,2370925.75,14980
2023-08-16,10868592.97,1187548.35,1655538.81,9213054.16,2899692.95,1658346.35,224337.59,59966.32,798959.05,2369223.56,14980
2023-08-17,10927122.42,1142489.5,1660712.45,9266409.97,2896452.02,1658420.95,267653.39,68268.01,799280.71,2418865.4,14980
2023-08-18,10924649.29,1181307.31,1669570.41,9255078.89,2896961.61,1663623.7,275889.21,65366.89,798633.15,2358317.02,14980
2023-08-21,10946957.54,1026080.9,1673604.09,9273353.44,2896750.04,1685999.87,385409.41,72005.72,799024.13,2393103.38,14980
2023-08-22,10956008.84,1039319.03,1673749.08,9282259.76,2896862.46,1671155.32,385358.58,83369.83,799954.98,2391259.55,14980
2023-08-23,10954774.61,1044473.72,1664774.29,9290000.33,2896750.02,1667498.55,384491.64,80929.53,803529.49,2397347.38,14980
2023-08-24,10964925.04,1062749.96,1660405.04,9304520.01,2897252.62,1676439.93,382719.66,78043.89,801332.63,2391001.32,14980
2023-08-25,10971779.55,1100439.51,1664975.36,9306804.2,2899489.94,1670755.15,382331.51,81110.49,801366.48,2356331.12,14980
2023-08-28,10962959.11,1016296.11,1665265.99,9297693.12,2899519.05,1656226.07,377302.52,75011.01,801661.85,2456696.51,14980
2023-08-29,10961271.26,1100840.82,1666187.18,9295084.07,2897888.81,1665064.26,370725.35,75526.8,801252.03,2368806,14980
2023-08-30,10955955.7,1128688.9,1665268.86,9290686.84,2901040.2,1659576.32,373393.66,66654,801038.34,2345315.42,14980
2023-08-31,10982662.45,1225227.64,1674688.41,9307974.04,2896151.42,1662683.94,322117.58,68410.72,796468.26,2321934.48,14980
2023-09-01,10991061.08,1072687.4,1680166.22,9310894.86,2892060.18,1681217.57,337627.9,77316.31,800039.5,2434966.01,14980
2023-09-04,10987278.17,1146091.32,1677193.87,9310084.3,2896210.53,1702728.66,305559.54,74201.31,802736.03,2367576.92,14980
2023-09-05,10989436.18,1130344.09,1678774.75,9310661.43,2898012.18,1680104.15,324132.01,100912.1,810183.64,2351993.27,14980
2023-09-06,11006095.16,1106127.37,1669068.22,9337026.94,2893937.26,1701427.36,333513.53,118082.35,810098.09,2358860.97,14980
2023-09-07,11058418.59,1180591.77,1663181.5,9395237.1,2908310.25,1709848.8,281528.54,108191.61,814182.63,2377603.49,14980
2023-09-08,11061218.55,1171783.41,1672582.52,9388636.03,2904197.2,1697207.74,287836.81,114376.41,815182.04,2383072.41,14980
2023-09-11,11056674.68,1169620.89,1662334.19,9394340.5,2909589.51,1724626.89,269541.37,109926.61,812303.79,2383751.43,14980
2023-09-12,11057272.98,1219286.48,1661079.19,9396193.79,2904901.43,1718368.53,224957.46,109025.18,815535.19,2389139.51,14980
2023-09-13,11066321.85,1200155.14,1656913.03,9409408.83,2907546.07,1716957.36,224469.2,111727.35,813809.74,2419763.97,14980
2023-09-14,11138407.31,1212806.12,1663971.06,9474436.25,2913036.81,1706076.53,279309.69,113438.65,820266.88,2414521.57,14980
2023-09-15,11145318.62,1220357.01,1665168.26,9480150.36,2911298.95,1704138.47,272624.03,113692.26,821402.74,2421656.91,14980
2023-09-18,11141728.58,1229473.28,1664142.4,9477586.18,2917956.65,1706487.74,277523.63,115371.85,817510.58,2398282.46,14980
2023-09-19,11143558.32,1185188.36,1664330.44,9479227.87,2914855.75,1716582.8,291630.41,117548.26,818980.9,2419461.39,14980
2023-09-20,11141468.66,1039585.75,1656682.73,9484785.93,2914846.44,1723469.5,407629.74,116745.78,822025.85,2445502.87,14980
2023-09-21,11147988.69,1043713.35,1646974.12,9501014.58,2921553.84,1709067.21,439067.91,111971.66,818609.66,2442050.94,14980
2023-09-22,11151284.81,1052774.59,1652805.06,9498479.75,2910223.48,1710060.25,434847.94,111796.6,818536.23,2445260.66,14980
2023-09-25,11152919.71,1007591.48,1661860.71,9491058.99,2910715.35,1726461.62,451803.21,113389.25,814071.98,2452046.09,14980
2023-09-26,11150922.72,1037131.28,1659544.77,9491377.94,2903322.51,1723999.25,432817.06,111679.5,811942.06,2455506.29,14980
2023-09-27,11155443.89,1028660.42,1663029.53,9492414.35,2924885.94,1709794.64,448881.46,114278.32,812823.84,2438109.73,14980
2023-09-28,11228446.92,1061527.33,1679095.69,9549351.23,2925174.01,1715496.67,462510.09,120495.69,813487.96,2435679.48,14980
2023-09-29,11246267.25,1144615.04,1673124.71,9573142.54,2926863.21,1711601.54,434495.19,137036.49,813297.72,2390253.34,14980
2023-10-02,11238091.13,1073634.9,1675809.21,9562281.92,2955203.53,1724946.34,397059.28,128647.84,815015.06,2452794.97,14980
2023-10-03,11249011.51,1081012.52,1677107.76,9571903.75,2961322.81,1717792.71,376434.89,142162.37,815523.73,2462674.72,14980
2023-10-04,11248887.29,1076660.2,1680020.78,9568866.51,2944664.65,1738149.92,360767.62,141542.39,814606.33,2477495.4,14980
2023-10-05,11184036.42,1133701.29,1681305.82,9502730.6,2944779.99,1713566.54,268948.4,142819.95,815904.57,2468029.87,14980
2023-10-06,11178686.6,1141554.95,1677858.59,9500828.01,2947996.81,1732468.44,245899.65,137624.12,814647.16,2465656.87,14980
2023-10-09,11187140.87,1157281.34,1677170.76,9509970.12,2946029.7,1763021.85,209925.28,124895.29,814480.29,2479356.36,14980
2023-10-10,11187266.71,1132240.94,1690584.88,9496681.83,2947902.25,1736416.92,223820.74,140838.01,815418.91,2485064.06,14980
2023-10-11,11181820.53,1144993.66,1691213.1,9490607.43,2955458.88,1759315.82,183773.97,135616.78,817028.45,2479439.86,14980
2023-10-12,11208692.62,1196785.73,1692612.97,9516079.65,2961863.67,1733050.98,202026.61,124538.85,814623.64,2468210.18,14980
2023-10-13,11208610.86,1178113.5,1678421.79,9530189.07,2959492.63,1739157.88,199629.8,124205.76,813953.42,2500656.08,14980
2023-10-16,11208995.94,1200096.16,1670069.11,9538926.83,2958990.39,1749896.05,200215.52,126374.62,812412.97,2475961.12,14980
2023-10-17,11209741.78,1207663.96,1670081.12,9539660.65,2961062.3,1748610.71,208233.39,115499.85,813216.98,2470393.47,14980
2023-10-18,11218875.5,1162872.2,1671877.31,9546998.19,2967591.85,1736087.72,228970.31,121597.62,815620.14,2499278.34,14980
2023-10-19,11251788.7,1040144.85,1670880.12,9580908.58,2953491.7,1755413.87,368835.5,123482.28,818171.79,2506388.59,14980
2023-10-20,11234473.46,1077042.45,1676231.29,9558242.17,2937151.75,1736248.05,370860.25,106930.85,816598.59,2498430.22,14980
2023-10-23,11241928.62,1058131.09,1684084.39,9557844.23,2938167.11,1740892.08,388753.09,113576,813453.99,2489890.87,14980
2023-10-24,11242625.12,1044296.67,1688050.82,9554574.3,2941534.39,1746835.88,377442.38,112980.28,814553.04,2501951.65,14980
2023-10-25,11229447.92,1051968.25,1688671.9,9540776.02,2942757.69,1746255.67,376441.26,107988.47,816841.56,2483543.11,14980
2023-10-26,11295355.19,1047982.86,1689005.45,9606349.74,2941149.38,1754268.83,396495.36,96841.26,817295.13,2537336.93,14980
2023-10-27,11309092.99,1088172.04,1694025.93,9615067.07,2936642.65,1720901.66,446345.31,95405.81,818990.1,2493629.5,14980
2023-10-30,11307932.45,1092708.27,1698425.57,9609506.89,2935459.26,1709558.86,450962.49,94727.75,817867.35,2493242.91,14980
2023-10-31,11319269.68,1185986.64,1685907.28,9633362.4,2929107.52,1731839.22,424429.79,105250.42,816404.93,2425363.89,14980
2023-11-01,11328183.28,1191370.41,1689893.28,9638290,2941800.76,1730384.6,358671.21,92127.12,818551.84,2490404.06,14980
2023-11-03,11334451.66,1194497.43,1690260.42,9644191.24,2954804.07,1755187.48,343350.95,93652.04,817920.1,2469799.17,14980
2023-11-06,11349380.59,1197026.35,1698035.51,9651345.08,2959696.99,1752248.42,308241.86,104983.46,819892.55,2494275.46,14980
2023-11-07,11345699.97,1214010.29,1703692.86,9642007.11,2965413.49,1759429.81,292572.21,106200.41,820387.7,2469013.18,14980
2023-11-08,11351075.96,1234361.94,1712900.43,9638175.53,2968051.19,1753754.46,291800,109588.48,815220.45,2450419.01,14980
2023-11-09,11407456.9,1252147.51,1729711.34,9677745.56,2971277.79,1738197.73,292485.28,99046.64,821592.24,2488018.37,14980
2023-11-10,11408821.01,1223877.28,1742163.24,9666657.77,2960792.28,1784574.55,273330.96,100811.15,820249.11,2488042.45,14980
2023-11-13,11417787.45,1244271.74,1752735.7,9665051.75,2967718.1,1767672.51,297343.15,111820.72,818941.31,2442304.23,14980
2023-11-14,11409044.32,1230654.55,1746626.39,9662417.93,2961122.43,1781377.22,279470.31,103730.23,817119.29,2473963.9,14980
2023-11-15,11398784.32,1260261.56,1731508.17,9667276.15,2965426.38,1756657.07,281961.05,91792.15,816300.42,2479897.52,14980
2023-11-16,11250614.03,1272155.76,1705997.77,9544616.26,2950091.87,1758703.56,187329.11,83263.61,810355.3,2467737.05,14980
2023-11-17,11255393.79,1266973.82,1715012.23,9540381.57,2957621.94,1760391.29,199275.23,87939.75,810504.54,2442695,14980
2023-11-21,11263949.75,1323388.36,1708319.06,9555630.68,2956478.93,1760664.87,179501.11,92189.24,814096.1,2414332.07,14980
2023-11-22,11261335.94,1223779.27,1702573.96,9558761.98,2959378.2,1766274.67,236686.62,95973.77,816544.61,2445144.84,14980
2023-11-23,11309149.7,1092260.22,1706405.4,9602744.29,2957645.89,1740589.32,370538.26,98742.08,814972.68,2513015.85,14980
2023-11-24,11305702.57,1098273.93,1713709.21,9591993.36,2963271.98,1750232.55,388718.68,91268.9,817828.04,2467419.28,14980
2023-11-27,11299568.43,1108288.11,1701863.61,9597704.81,2968041.64,1757918.75,388740.6,85184.85,815070.77,2459480.1,14980
2023-11-28,11309828.88,1149472.3,1695824.49,9614004.38,2976352.98,1729529.79,390635.33,86733.98,817306.54,2448993.46,14980
2023-11-29,11311055.97,1182018.65,1698183.07,9612872.89,3008601.1,1727216.38,346099.66,84091.68,818793.31,2431072.12,14980
2023-11-30,11298575.06,1259706.54,1704315.65,9594259.41,3012973.57,1715764.01,317918.03,81814.78,819113.02,2371989.46,14980
2023-12-01,11290958.34,1253922.36,1707246.73,9583711.61,3004923.29,1694705.48,305229.46,82227.09,820761.45,2406962.47,14980
2023-12-04,11291877.52,1259592.13,1719552.99,9572324.54,2998301.56,1711505.74,315238.44,78555.46,823612.89,2370538.33,14980
2023-12-05,11298692.83,1108031.56,1726129.6,9572563.23,3011014.56,1677791.3,453785.85,83159.87,821516.54,2402283.55,14980
2023-12-06,11321846.7,1092004.54,1733494.92,9588351.78,3017063.29,1664867.17,487689.43,108756.36,832336.85,2370654.15,14980
2023-12-07,11203972.56,1103535.72,1735626.81,9468345.75,3085606.99,1655694.99,325371.58,95079.54,833770.97,2354305.96,14980
2023-12-08,11196125.01,1200933.92,1734398.57,9461726.44,3084063.05,1692538.55,178868.34,84518.65,830500.67,2375323.25,14980
2023-12-11,11196297.97,1201823.14,1736008.34,9460289.62,3066182.27,1697162.5,186127.54,86450.65,829477.8,2378085.73,14980
2023-12-13,11208470.14,1165451.25,1736910.42,9471559.71,3064785.3,1709016.8,224166.69,94674.08,825181.32,2373304.29,14980
2023-12-14,11226537.87,1182761.39,1735321.09,9491216.78,3084857.04,1721737.8,229802.96,91900.85,824278.38,2340898.36,14980
2023-12-15,11218779.71,1219491.17,1748686.5,9470093.21,3071504.57,1725928.15,192432.35,85271.37,828024.75,2332460.86,14980
2023-12-18,11220982.79,1243173.26,1759654.76,9461328.02,3059753.84,1708673.44,194414.07,87190.24,828633.63,2324509.54,14980
2023-12-19,11220981.66,1162139.04,1764055.72,9456925.95,3077719.64,1719525.04,237327.95,85376.18,828794.66,2331063.43,14980
2023-12-20,11222383.82,1044904.22,1766190.11,9456193.71,3070178.68,1704550.45,371083.72,92651.62,832471.54,2325373.48,14980
2023-12-21,11240199.25,1043385.36,1777785.32,9462413.93,3077685.36,1675096.94,386652.39,91166.84,831193.08,2342253.96,14980
2023-12-22,11234538.29,1035468.63,1783307.58,9451230.71,3064894.45,1691084.04,369793.88,89571.97,832356.68,2353081.06,14980
2023-12-26,11235248.82,1052151.81,1786360.83,9448887.99,3070733.11,1695019.33,398205.87,91086.98,836915.02,2289795.88,14980
2023-12-27,11250365.52,1061485.51,1787219.88,9463145.64,3074026.26,1694736.12,389815.53,100684.55,840060.14,2287357.54,14980
2023-12-28,11278591.91,1047525.54,1789282.54,9489309.37,3086468.96,1715986.78,395719.03,104446.25,839045.32,2285137.49,14980
2023-12-29,11273899.03,1137722.2,1788933.44,9484965.59,3090609.73,1691700.75,352588.71,95789.27,840133.97,2261440.95,14980
2024-01-02,11271373.39,1100881.52,1792009.11,9479364.28,3088386.47,1694971.89,286222.97,88578.69,845279.72,2360063.02,14980
2024-01-03,11278265.87,1105789.85,1791471.99,9486793.88,3095585.74,1706023.8,264241.23,93927.38,838541.24,2367704.64,14980
2024-01-04,11336402.62,1129820.81,1797714.53,9538688.1,3099841.82,1715382.34,242177.55,95023.6,844722,2396739.99,14980
2024-01-05,11335150.05,1176352.03,1796757.35,9538392.7,3097096.21,1700347.61,213827.01,92302.69,844992.8,2398494.34,14980
2024-01-08,11340399.78,1138774.47,1795164.62,9545235.16,3101630.27,1721994.22,219187.9,91020.84,844283.71,2413363.76,14980
2024-01-09,11346944.93,1169307.54,1795597.73,9551347.19,3104104.58,1709670.02,216566.74,95311.13,843399.71,2398007.47,14980
2024-01-10,11345130.62,1143123.59,1795465.84,9549664.78,3102060.96,1700530.03,244242.58,93621.94,844549.32,2406556.36,14980
2024-01-11,11341225.31,1217976.45,1789957.78,9551267.53,3088735.11,1730793.85,202623.79,94310.65,843939.68,2357908.02,14980
2024-01-12,11336633.36,1211711.99,1792547.12,9544086.24,3120999.72,1709427.52,168686.33,91666.55,846270.49,2380343.63,14980
2024-01-15,11343787.55,1222667.17,1795600.1,9548187.45,3116928.86,1683551.78,171735.88,90717.94,844240.39,2403365.42,14980
2024-01-16,11348129.08,1202954.07,1795478.45,9552650.63,3113710.18,1720913.62,155752.14,93355.73,843509.32,2407475.57,14980
2024-01-17,11349942.5,1242065.07,1795991.17,9553951.33,3113182.54,1729749.27,141499.39,96594.42,844649.1,2371231.55,14980
2024-01-18,11435702.11,1171317.13,1784414.94,9651287.16,3114061.01,1727669.16,255557.05,95272.16,845886.38,2426544.28,14980
2024-01-19,11446649.85,981537.77,1761559.22,9685090.63,3121894.6,1706160.62,500811.68,89035.07,845491.07,2425179.82,14980
2024-01-22,11436732.39,1017077.84,1763079.63,9673652.77,3114912.48,1706587.79,464614.9,93609.16,844798.5,2417072.1,14980
2024-01-23,11438870.47,963454.45,1761211.86,9677658.62,3127751.78,1705867.14,515990.19,89401.24,844903.54,2415310.27,14980
2024-01-24,11447305.44,937204.67,1763599.23,9683706.2,3122390.33,1713166.3,526734.46,95569.04,843830.39,2429831,14980
2024-01-25,11506124.34,994117.01,1764617.03,9741507.32,3132386.88,1705880.58,539419.96,87974.49,845661.12,2421087.27,14980
2024-01-26,11511963.91,1031816.74,1767219.85,9744744.06,3150960.16,1717168.3,482314.68,91513.02,843974.72,2412016.44,14980
2024-01-29,11513145.67,1035094.45,1769700.49,9743445.17,3162654.81,1695721.5,475231.18,88175.43,845396.83,2426190.98,14980
2024-01-30,11516284.72,960227.53,1766532.13,9749752.59,3153404.41,1727467.5,467413.88,89414.5,846168.78,2490676,14980
2024-01-31,11523668.85,1113336.77,1768151.77,9755517.09,3156076.19,1708373.85,430218.6,94607.06,843889.55,2394035.06,14980
2024-02-01,11568072.7,1132654,1771194.98,9796877.73,3145077.1,1733212.26,375016.01,86484.33,848220.19,2461233.83,14980
2024-02-02,11564828.93,1107133.03,1777713.18,9787115.75,3158417.5,1737977.04,380183,82531.84,848620.81,2457272.54,14980
2024-02-06,11572873.93,1128684.01,1780997.23,9791876.7,3164261.51,1735568.1,357106.35,87559.89,849820.1,2453896.73,14980
2024-02-07,11589649,1139987.55,1781445.63,9808203.37,3169837.49,1722911.83,360145.54,96414.83,850664.36,2453261.76,14980
2024-02-08,11610206,1165810.37,1761987.29,9848218.71,3169498.11,1749508.14,328978.43,99740.57,848966.16,2470736.92,14980
2024-02-09,11605343.13,1206213.56,1757510.47,9847832.66,3175471.86,1753788.41,304674.45,104349.77,850837.15,2437517.46,14980
2024-02-12,11616477.17,1193323.56,1761686.29,9854790.87,3176081.04,1762343.53,283298.87,100735.13,850116.29,2473912.46,14980
2024-02-13,11619685.67,1216695.84,1758626.32,9861059.35,3178030.85,1748632.21,253141.02,106253.08,852313.2,2491013.16,14980
2024-02-14,11619145.23,1208958.72,1763521.69,9855623.55,3175436.64,1793924.28,227662.25,105688.82,851452.36,2477520.48,14980
2024-02-15,11705988.9,1174575.44,1764678.96,9941309.94,3172632.83,1780417.5,309622.8,103410.91,853820.45,2531850,14980
2024-02-16,11699774.97,1157044.81,1768718.19,9931056.78,3178744.42,1805096.29,296446.53,95326.93,855114.87,2528302.92,14980
2024-02-19,11703833.96,1217006.86,1767342.61,9936491.35,3170001.07,1782480.67,300083.89,99248.24,852996.3,2499694.31,14980
2024-02-20,11709496.36,1186905.04,1777039.91,9932456.45,3171343.84,1758926.58,312723.71,107941.53,852801.99,2526833.75,14980
2024-02-21,11721703.38,1094269.45,1774149.38,9947554,3170739.24,1768449.46,447612.26,112771.49,858144.86,2480587.23,14980
2024-02-22,11771028.78,1115743.92,1770002.49,10001026.29,3168631.78,1761854.27,469361.89,108945.24,858849.31,2502659.88,14980
2024-02-23,11778971.97,1125818.82,1772229.46,10006742.51,3169497.36,1777265.18,434790.42,105583.79,867031.7,2511775.24,14980
2024-02-26,11778368.09,1148196.2,1774796.8,10003571.29,3171622.26,1781479.92,418544.17,104455.62,862692.39,2501600.72,14980
2024-02-27,11778678.31,1176040.84,1773140.97,10005537.35,3167673.6,1766990.64,397062.43,116186.46,861800.09,2504803.28,14980
2024-02-28,11779826.2,1216330.56,1770764.27,10009061.94,3165250.18,1763741.74,358178.02,113432.9,860634.02,2516514.52,14980
2024-02-29,11820310.53,1374554.78,1713213.87,10107096.66,3173126.5,1770412.73,317592.54,124781.39,865333.43,2466315.29,14980
2024-03-01,11813199.19,1331709.64,1717732.45,10095466.73,3175184.16,1772430.91,291829.51,120223.57,862564.1,2526544.84,14980
2024-03-04,11815751.41,1298180.68,1724598.2,10091153.21,3181919.97,1777386.48,307456.04,120983.58,865388.84,2524857.61,14980
2024-03-05,11814069.43,1312108.43,1733328.93,10080740.5,3178762.96,1761475.79,289892.66,122145.22,859801.5,2541573.95,14980
2024-03-06,11838744.56,1303803.21,1740259.16,10098485.39,3188936.94,1783789.44,281311.97,147871.09,865483.76,2512308.98,14980
2024-03-07,11871685.4,1377927.47,1758437.99,10113247.41,3183702.67,1785013.98,242523.56,121773.68,869481.41,2517844.63,14980
2024-03-08,11866869.1,1318548.61,1756488.6,10110380.5,3190878.13,1786345.86,296248.28,118676.34,867722.19,2516981.09,14980
2024-03-11,11863800.22,1334680.46,1763151.3,10100648.92,3186713.45,1768806.71,291764.71,113580.98,863065.61,2527057,14980
2024-03-12,11878890.57,1348138.47,1764825.73,10114064.84,3180094.59,1766695.18,294515.79,110638.35,863235.01,2535767.44,14980
2024-03-13,11881108.4,1363676.63,1771674.33,10109434.06,3183857.85,1797973.95,236659.12,112523.38,861159.97,2538603.16,14980
2024-03-14,11936644.64,1375359.04,1775079.48,10161565.16,3187662.71,1779634.6,280994.29,106497.01,869486.74,2546950.76,14980
2024-03-15,11937051.27,1374876.38,1771791.95,10165259.31,3184645.68,1806526.13,292344.79,103797.28,871407.64,2516681.42,14980
2024-03-19,11953288.31,1355407.96,1775414.54,10177873.77,3188903.98,1805990.37,316003.84,106056.72,872591.85,2517939.05,14980
2024-03-20,11959829,1330317.61,1775366.63,10184462.37,3186736.54,1795307.91,325075.39,109957.84,867054.26,2555032.83,14980
2024-03-21,11947121.6,1168561.68,1768518.97,10178602.62,3186806.61,1789230.68,472065.25,107310.55,871828.15,2567819.7,14980
2024-03-22,11942781.56,1140728.49,1764794.27,10177987.29,3186562.57,1800867.15,482556.95,104506.6,876038.99,2571746.53,14980
2024-03-25,11950145.05,1138045.46,1765584.38,10184560.67,3190631.7,1805945.09,500865.74,105858.17,874330.71,2553903.8,14980
2024-03-26,11951209.21,1127931.88,1768019.92,10183189.3,3210367.89,1805036.29,477495.82,111473.76,873665.18,2562238.47,14980
2024-03-27,12050515.42,1282828.48,1780394.96,10270120.46,3223967.48,1819215.24,448368.87,118315.87,871963.86,2490480.66,14980
2024-04-01,12043450.48,1243410.08,1783613.36,10259837.12,3234453.04,1797338.31,428277.81,101678.85,872026.36,2567672.67,14980
2024-04-02,12048001.01,1187772.85,1778757.34,10269243.66,3233313.07,1834869.09,448110.56,113392.1,872263.95,2564542.04,14980
2024-04-03,12052938.77,1150084.33,1798518.29,10254420.48,3232458.56,1821224.86,470673.82,113700.09,873282.25,2578016.57,14980
2024-04-04,12066733.48,1202850.54,1776458.27,10290275.2,3253360.42,1818299.88,430024.46,118693.34,870763.08,2581303.48,14980
2024-04-05,12069329.49,1235427.63,1775603.36,10293726.13,3246364.36,1818798.25,415260.84,119257.38,872210.97,2571426.71,14980
2024-04-08,12063000.83,1217214.2,1773326.47,10289674.36,3252570.61,1819147.65,428161.66,116430.35,872768.24,2568401.65,14980
2024-04-09,12065706.17,1214817.46,1776381.29,10289324.87,3248987.13,1814127.4,421097.33,117298.89,872839.77,2585176.9,14980
2024-04-10,12069863.47,1243979.19,1776868.22,10292995.25,3241496.04,1832217,388047.72,119856.78,872756.12,2579662.4,14980
2024-04-11,12112214.8,1235706.33,1787865.44,10324349.36,3247294.57,1840897.05,411782.22,113610.58,874341.2,2585737.4,14980
2024-04-12,12120844.05,1234037.58,1788080.53,10332763.51,3231622.76,1853660.84,401527.1,121080.62,875102.72,2600751.89,14980
2024-04-15,12110690.51,1144220.34,1782156.89,10328533.62,3227323.98,1866035.56,397557.29,112987.12,875839.65,2689589.67,14980
2024-04-16,12115853.21,1226152.79,1782048.49,10333804.72,3221608.88,1857260.93,382788.08,115607.56,876349.88,2639056.61,14980
2024-04-17,12127826.86,1238072.53,1780546.25,10347280.62,3225694.29,1871700.3,401931.96,125590.35,875174.79,2594136.4,14980
2024-04-18,12171175.6,1171069.72,1766324.92,10404850.68,3220930.77,1902675.26,434585.58,148857.85,874982.76,2636768.74,14980
2024-04-19,12167015.57,1077827.84,1773667.81,10393347.76,3212143.95,1906740.28,560716.81,146069.66,873781.45,2601087.76,14980
2024-04-22,12163995.57,1051058.85,1775736.62,10388258.94,3218380.47,1904594.82,578078.2,154774.75,871429.97,2594961.89,14980
2024-04-23,12169289.77,1070990.54,1775999.65,10393290.12,3215182.12,1877309.73,563948.16,158528.07,874023.65,2618327.86,14980
2024-04-24,12170266.74,1072924.98,1776267.08,10393999.65,3214209.13,1892444.97,548954.92,159579.4,875199.24,2615707,14980
2024-04-25,12159845.82,1150418.87,1772312.86,10387532.96,3213500.44,1873895.09,509224.11,152036.32,874086.03,2599392.09,14980
2024-04-26,12157679.27,1178919.9,1773672.05,10384007.22,3206284.96,1882891.46,481242.44,145862.24,875292.3,2598533.93,14980
2024-04-29,12150584.28,1239864.75,1771545.05,10379039.23,3208564.29,1894984.51,431481.82,133942.75,877625.95,2577595.16,14980
2024-04-30,12155850.35,1292911.21,1769656.77,10386193.59,3215961.49,1900514.06,420031.78,135438.8,874829.65,2531526.6,14980
2024-05-02,12185728.23,1298149.43,1771808.22,10413920.01,3213341.28,1880919.47,352301.26,149907.89,878592.13,2625728.54,14980
2024-05-03,12177176.24,1247328.7,1771481.12,10405695.12,3217854.09,1914768.19,374543.46,141184.77,879865.95,2615169.95,14980
2024-05-06,12181023.65,1310128.62,1769896.38,10411127.28,3216579.54,1912895.48,325720.12,144564.11,880256.28,2606003.12,14980
2024-05-07,12179618.1,1312342.46,1765246.54,10414371.56,3214977.11,1910951.9,312234.73,142800.04,880468.3,2625617.03,14980
2024-05-08,12172692.74,1323508.64,1765523.44,10407169.31,3212741.08,1903064.93,301267.48,136408.11,878914.49,2636284.59,14980
2024-05-09,12260732.11,1374460.11,1777178.27,10483553.84,3220259.26,1937622.6,327457.22,137703.47,880566.29,2590504.91,14980
2024-05-10,12261807.94,1370570.43,1775417.56,10486390.38,3214337.17,1927525.16,317752.65,139725.63,882505.55,2618993.78,14980
2024-05-13,12257595.69,1374218.63,1775877.09,10481718.59,3219738.06,1970093.49,279272.06,131852.72,881572.69,2609990.94,14980
2024-05-14,12265997,1359010.53,1777622.94,10488374.05,3215055.29,1962674.9,289132.4,139058.45,883350.76,2625111.72,14980
2024-05-15,12283882.92,1305506.74,1777377.65,10506505.27,3213020.39,1987914.09,315244.64,131273.03,880907.83,2657658.56,14980
2024-05-16,12342627.91,1333856.4,1778433.85,10564194.06,3222427.11,1986847.47,349324.11,139081.79,881118.8,2636558.38,14980
2024-05-17,12345547.16,1337766.69,1780875.35,10564671.81,3217086.28,1967594.6,378330.28,141574.29,881152,2626187.67,14980
2024-05-20,12342996.33,1373785.58,1781677.61,10561318.72,3226493.34,1955047.84,375891.38,136531.04,882879.48,2595710.07,14980
2024-05-21,12354243.99,1265483.6,1780765.16,10573478.83,3227396.81,1965968.78,399527.18,133606.63,885119.57,2681396.27,14980
2024-05-22,12354401.17,1147838.71,1780525.48,10573875.69,3219260.3,1974455.93,521214.87,134557.5,884656.89,2676911.48,14980
2024-05-23,12366945.67,1160610.33,1784646.9,10582298.77,3230748.86,1975600.23,518128.53,130254.53,885429.64,2666546.64,14980
