"Fecha_Subasta","Fecha_Vencimiento","Moneda","Tasa_Corte","Monto","Tipo_Operacion","Tenor","Duracion"
2024-03-06,2049-06-16,"UVR",4.6,156617.48920989,"SUBASTA","LP",15.6324236261171
2024-03-08,2033-02-09,"COP",10.067,499999.431375,"NO COMPETITIVA","LP",5.9432844738815
2024-03-08,2042-05-28,"COP",10.6,424819.934973,"NO COMPETITIVA","LP",8.32749511328273
2024-03-08,2050-10-26,"COP",10.552,125178.879552,"NO COMPETITIVA","LP",9.9188765620754
2024-03-12,2025-04-04,"COP",10.119,238882.875,"SUBASTA","CP",0.978082191780822
2024-03-13,2033-02-09,"COP",9.99,411437.43,"SUBASTA","LP",5.93591930611338
2024-03-13,2042-05-28,"COP",10.619,375601.672,"SUBASTA","LP",8.30685434385972
2024-03-13,2050-10-26,"COP",10.46,262960.78996,"SUBASTA","LP",9.9623325042104
2024-03-19,2025-04-04,"COP",9.987,239599.5,"SUBASTA","CP",0.958904109589041
2024-03-20,2029-04-18,"UVR",4.34,142675.670541995,"SUBASTA","LP",4.7334432306905
2024-03-20,2037-02-25,"UVR",4.71,133692.77766351,"SUBASTA","LP",10.3131376839711
2024-03-20,2049-06-16,"UVR",4.6,173794.454365175,"SUBASTA","LP",15.5940674617335
2024-03-22,2033-02-09,"COP",10.068,411384.398642,"NO COMPETITIVA","LP",5.90484605116996
2024-03-22,2042-05-28,"COP",10.69,374648.28531,"NO COMPETITIVA","LP",8.25629176669247
2024-03-22,2050-10-26,"COP",10.538,262277.717624,"NO COMPETITIVA","LP",9.88919399545097
2024-03-26,2025-03-04,"COP",9.939,240137.625,"SUBASTA","CP",0.93972602739726
2024-04-02,2025-03-04,"COP",10.047,343365,"SUBASTA","CP",0.920547945205479
2024-04-03,2029-04-18,"UVR",4.95,213984.37331535,"SUBASTA","LP",4.68823742595003
2024-04-03,2037-02-25,"UVR",5.3,80717.50541568,"SUBASTA","LP",10.183889599392
2024-04-03,2049-06-16,"UVR",5.1,155473.892748304,"SUBASTA","LP",15.1467396185558
2024-04-09,2025-03-04,"COP",10.188,343601.25,"SUBASTA","CP",0.901369863013699
2024-04-10,2036-07-09,"COP",10.903,581062.105062,"SUBASTA","LP",7.65592435648293
2024-04-10,2042-05-28,"COP",11.162,287741.684,"SUBASTA","LP",8.03352201136698
2024-04-10,2050-10-26,"COP",11.168,181195.98,"SUBASTA","LP",9.45532568553352
2024-04-12,2029-04-18,"UVR",4.953,26845.6325237544,"NO COMPETITIVA","LP",4.66354595943799
2024-04-12,2049-06-16,"UVR",5.085,12688.70596213,"NO COMPETITIVA","LP",15.1343842402537
2024-04-16,2025-03-04,"COP",11.04,227940,"SUBASTA","CP",0.882191780821918
2024-04-17,2029-04-18,"UVR",5.159,130612.518285084,"SUBASTA","LP",4.6475115513733
2024-04-17,2037-02-25,"UVR",5.59,90599.4681967365,"SUBASTA","LP",10.1001727463382
2024-04-17,2049-06-16,"UVR",5.388,228861.49919682,"SUBASTA","LP",14.8719023501877
2024-04-19,2036-07-09,"COP",10.917,406618.213986,"NO COMPETITIVA","LP",7.62863243137343
2024-04-19,2042-05-28,"COP",11.235,259647.44788,"NO COMPETITIVA","LP",7.98269903798869
2024-04-19,2050-10-26,"COP",11.152,176347.6253,"NO COMPETITIVA","LP",9.44014948923172
2024-04-23,2025-03-04,"COP",10.58,343826.25,"SUBASTA","CP",0.863013698630137
2024-04-24,2036-07-09,"COP",10.871,324584.56,"SUBASTA","LP",7.62358905007149
2024-04-24,2042-05-28,"COP",11.15,381413.95075,"SUBASTA","LP",7.99947319438771
2024-04-24,2050-10-26,"COP",11.094,344001.42297,"SUBASTA","LP",9.46091495800093
2024-04-26,2029-04-18,"UVR",5.23,103590.258918461,"NO COMPETITIVA","LP",4.74471161956735
2024-04-26,2037-02-25,"UVR",5.635,81423.659683872,"NO COMPETITIVA","LP",10.0684365548013
2024-04-26,2049-06-16,"UVR",5.382,226978.395737375,"NO COMPETITIVA","LP",14.8521760772491
2024-04-30,2025-03-04,"COP",10.548,344572.5,"SUBASTA","CP",0.843835616438356
2024-05-03,2036-07-09,"COP",10.902,322512.232356,"NO COMPETITIVA","LP",7.59309882248499
2024-05-03,2042-05-28,"COP",11.168,377182.17348,"NO COMPETITIVA","LP",7.9683552919639
2024-05-03,2050-10-26,"COP",11.106,342487.695352,"NO COMPETITIVA","LP",9.42911479949751
2024-05-07,2025-03-04,"COP",10.4,345618.75,"SUBASTA","CP",0.824657534246576
2024-05-08,2029-04-18,"UVR",5.32,163321.447237708,"SUBASTA","LP",4.71127222317663
2024-05-08,2037-02-25,"UVR",5.639,90586.9473697449,"SUBASTA","LP",10.0349301119998
2024-05-08,2049-06-16,"UVR",5.49,196149.508334048,"SUBASTA","LP",14.730514183778
2024-05-14,2025-03-04,"COP",10.428,484685.25,"SUBASTA","CP",0.805479452054794
2024-05-15,2036-07-09,"COP",10.873,265173.2928,"SUBASTA","LP",7.56567852483761
2024-05-15,2042-05-28,"COP",11.17,406736.215,"SUBASTA","LP",7.93476100283445
2024-05-15,2050-10-26,"COP",11.112,378090.478568,"SUBASTA","LP",9.39266914648069
2024-05-17,2037-02-25,"UVR",5.681,77705.2741147167,"NO COMPETITIVA","LP",10.0036553238283
2024-05-17,2049-06-16,"UVR",5.5,104755.187070688,"NO COMPETITIVA","LP",14.6976336158863
2024-05-21,2025-03-04,"COP",10.4,485703.657485,"SUBASTA","CP",0.868493150684931
2024-05-22,2029-04-18,"UVR",5.47,130189.335608368,"SUBASTA","LP",4.67197619134139
2024-05-22,2037-02-25,"UVR",5.689,176910.679351539,"SUBASTA","LP",9.98869521267704
2024-05-22,2049-06-16,"UVR",5.593,143179.267858036,"SUBASTA","LP",14.6074464753444
2024-05-28,2025-03-04,"COP",10.391,486659.25,"SUBASTA","CP",0.767123287671233
2024-05-29,2036-07-09,"COP",11.148,311771.2,"SUBASTA","LP",7.47555396680806
2024-05-29,2042-05-28,"COP",11.618,417136.802295,"SUBASTA","LP",8.6083984510914
2024-05-29,2050-10-26,"COP",11.584,321091.95,"SUBASTA","LP",9.07850991784211
2024-05-31,2029-04-18,"UVR",5.483,129438.750885883,"NO COMPETITIVA","LP",4.64723708056277
2024-05-31,2037-02-25,"UVR",5.7,175623.85307965,"NO COMPETITIVA","LP",9.96230259304893
2024-05-31,2049-06-16,"UVR",5.617,142075.246999631,"NO COMPETITIVA","LP",14.5630463841111
2024-06-04,2025-06-03,"COP",10.249,412812.4,"SUBASTA","CP",0.997260273972603
2024-06-05,2029-04-18,"UVR",5.34,106298.325410967,"SUBASTA","LP",4.63443472760777
2024-06-05,2037-02-25,"UVR",5.553,172141.103569711,"SUBASTA","LP",9.97173839467144
2024-06-05,2049-06-16,"UVR",5.491,171922.800010147,"SUBASTA","LP",14.6529795666364
2024-06-07,2036-07-09,"COP",11.177,311463.479389,"NO COMPETITIVA","LP",7.44543397278303
2024-06-07,2042-05-28,"COP",11.665,417123.486099,"NO COMPETITIVA","LP",8.56843649233186
2024-06-07,2050-10-26,"COP",11.599,320914.6493,"NO COMPETITIVA","LP",9.04524775043588
2024-06-11,2025-06-03,"COP",10.11,477802.5,"SUBASTA","CP",0.978082191780822
2024-06-12,2036-07-09,"COP",11.055,222546.675,"SUBASTA","LP",7.45471134544416
2024-06-12,2042-05-28,"COP",11.617,322568.32,"SUBASTA","LP",8.57036815096541
2024-06-12,2050-10-26,"COP",11.564,364884.971344,"SUBASTA","LP",9.05164194350113
2024-06-18,2025-06-03,"COP",10,479146.317468,"SUBASTA","CP",0.958904109589041
2024-06-19,2029-04-18,"UVR",5.508,123301.283179008,"SUBASTA","LP",4.59502535367093
2024-06-19,2037-02-25,"UVR",5.65,121476.14356608,"SUBASTA","LP",9.9181294256507
2024-06-19,2049-06-16,"UVR",5.6,205581.55432983,"SUBASTA","LP",15.2504211700572
2024-06-21,2042-05-28,"COP",11.645,322333.092576,"NO COMPETITIVA","LP",8.53659016676649
2024-06-21,2050-10-26,"COP",11.551,248568.922956,"NO COMPETITIVA","LP",9.03446113889801
2024-06-25,2025-06-03,"COP",9.98,416092.95,"SUBASTA","CP",0.93972602739726
2024-06-26,2036-07-09,"COP",11.05,301558.51677,"SUBASTA","LP",7.4172965912391
2024-06-26,2042-05-28,"COP",11.45,439790.424304,"SUBASTA","LP",8.58656955900265
2024-06-26,2050-10-26,"COP",11.529,308650.92804,"SUBASTA","LP",9.03343232120327
2024-06-28,2029-04-18,"UVR",5.523,122985.769783594,"NO COMPETITIVA","LP",4.5702736256244
2024-06-28,2037-02-25,"UVR",5.694,121259.613374251,"NO COMPETITIVA","LP",9.88653675327581
2024-06-28,2049-06-16,"UVR",5.611,205251.369601703,"NO COMPETITIVA","LP",15.2174135836237
2024-07-02,2025-06-03,"COP",10.024,320536.908418,"SUBASTA","CP",0.920547945205479
2024-07-03,2029-04-18,"UVR",5.428,164917.093283995,"SUBASTA","LP",4.55717112082179
2024-07-03,2037-02-25,"UVR",5.67,79729.5401361049,"SUBASTA","LP",9.87662218769022
2024-07-03,2049-06-16,"UVR",5.517,205494.601646674,"SUBASTA","LP",15.2750485531413
2024-07-05,2050-10-26,"COP",11.536,10480.35,"NO COMPETITIVA","LP",9.00474118027623
2024-07-09,2025-06-03,"COP",9.979,481866,"SUBASTA","CP",0.901369863013699
2024-07-10,2046-07-25,"COP",11.5,1049999.886576,"SUBASTA","LP",7.94104140578615
2024-07-12,2029-04-18,"UVR",5.463,157661.240548711,"NO COMPETITIVA","LP",4.53229408174923
2024-07-12,2037-02-25,"UVR",5.723,12325.5936092917,"NO COMPETITIVA","LP",9.84360414135062
2024-07-12,2049-06-16,"UVR",5.536,125252.347390044,"NO COMPETITIVA","LP",15.2359765645672
2024-07-16,2025-06-03,"COP",9.938,482900.25,"SUBASTA","CP",0.882191780821918
2024-07-17,2029-04-18,"UVR",5.479,133199.107758491,"SUBASTA","LP",4.5184950598088
2024-07-17,2037-02-25,"UVR",5.804,83760.914088765,"SUBASTA","LP",9.81709967133263
2024-07-17,2049-06-16,"UVR",5.67,233487.381206969,"SUBASTA","LP",15.1205617374114
2024-07-23,2025-06-03,"COP",9.82,484228.5,"SUBASTA","CP",0.863013698630137
2024-07-24,2046-07-25,"COP",11.488,1049999.78941,"SUBASTA","LP",7.90785269889261
2024-07-26,2029-04-18,"UVR",5.488,77897.1483555142,"NO COMPETITIVA","LP",4.49378104228341
2024-07-26,2049-06-16,"UVR",5.673,20669.1494075053,"NO COMPETITIVA","LP",15.0936259379129
2024-07-30,2025-06-03,"COP",9.777,485257.5,"SUBASTA","CP",0.843835616438356
2024-08-02,2046-07-25,"COP",11.504,1031455.70275,"NO COMPETITIVA","LP",8.78794378088172
2024-08-06,2025-06-03,"COP",9.49,417581.907204,"SUBASTA","CP",0.824657534246575
2024-08-08,2029-04-18,"UVR",5.15,117717.028462819,"SUBASTA","LP",4.46027949832886
2024-08-08,2037-02-25,"UVR",5.562,106196.107561758,"SUBASTA","LP",9.79498281046243
2024-08-08,2049-06-16,"UVR",5.435,226431.488051856,"SUBASTA","LP",15.2386025802042
2024-08-13,2025-06-03,"COP",9.32,418833,"SUBASTA","CP",0.805479452054794
2024-08-14,2036-07-09,"COP",10.35,217970.84802,"SUBASTA","LP",8.06497939361942
2024-08-14,2046-07-25,"COP",11.268,515373.8,"SUBASTA","LP",8.85196990055898
2024-08-14,2050-10-26,"COP",11.06,316655.31112,"SUBASTA","LP",9.17433741870575
2024-08-20,2025-06-03,"COP",9.259,279822,"SUBASTA","CP",0.786301369863014
2024-08-20,2029-04-18,"UVR",5.165,117837.823033143,"NO COMPETITIVA","LP",4.42730920695705
2024-08-20,2037-02-25,"UVR",5.573,106305.080144919,"NO COMPETITIVA","LP",9.76037837205327
2024-08-20,2049-06-16,"UVR",5.433,226666.672727254,"NO COMPETITIVA","LP",15.2072420107477
2024-08-21,2029-04-18,"UVR",4.82,94661.3867794182,"SUBASTA","LP",4.42671529318521
2024-08-21,2037-02-25,"UVR",5.119,58576.1725269263,"SUBASTA","LP",9.82841175549726
2024-08-21,2049-06-16,"UVR",4.99,297041.084513016,"SUBASTA","LP",15.5395395719979
2024-08-23,2046-07-25,"COP",11.314,514507.184415,"NO COMPETITIVA","LP",8.80833081733372
2024-08-23,2050-10-26,"COP",11.075,25660.95741,"NO COMPETITIVA","LP",9.14073019648096
2024-08-27,2025-06-03,"COP",9.148,420777,"SUBASTA","CP",0.767123287671233
2024-08-28,2036-07-09,"COP",10.28,253144.001801,"SUBASTA","LP",8.03753200420032
2024-08-28,2046-07-25,"COP",11.11,577689.19,"SUBASTA","LP",8.87915555814052
2024-08-28,2050-10-26,"COP",10.89,219166.750062,"SUBASTA","LP",9.23810137081918
2024-08-30,2037-02-25,"UVR",5.168,27513.3334684518,"NO COMPETITIVA","LP",9.79616879126998
2024-08-30,2049-06-16,"UVR",5.003,297210.905142022,"NO COMPETITIVA","LP",15.5050760733111
2024-09-03,2025-09-02,"COP",8.83,413586,"SUBASTA","CP",0.997260273972603
2024-09-04,2029-04-18,"UVR",4.836,185303.346374328,"SUBASTA","LP",4.38825991348686
2024-09-04,2037-02-25,"UVR",4.871,46806.1795817866,"SUBASTA","LP",9.82824822375383
2024-09-04,2049-06-16,"UVR",4.73,218576.352481022,"SUBASTA","LP",15.6969033310384
2024-09-06,2046-07-25,"COP",11.166,577688.635854,"NO COMPETITIVA","LP",8.8312070796579
2024-09-06,2050-10-26,"COP",10.936,219166.374888,"NO COMPETITIVA","LP",9.18568616366041
2024-09-10,2025-09-02,"COP",8.397,415876.5,"SUBASTA","CP",0.978082191780822
2024-09-11,2036-07-09,"COP",10.15,269942.4,"SUBASTA","LP",8.01941636477599
2024-09-11,2046-07-25,"COP",10.803,611643.625007,"SUBASTA","LP",8.96966654698071
2024-09-11,2050-10-26,"COP",10.64,168413.57,"SUBASTA","LP",9.35222417483366
2024-09-13,2049-06-16,"UVR",4.74,218701.470120038,"NO COMPETITIVA","LP",15.6647331078333
2024-09-17,2025-09-02,"COP",8.333,416754,"SUBASTA","CP",0.958904109589041
2024-09-18,2029-04-18,"UVR",4.821,108263.416786512,"SUBASTA","LP",4.34999676431695
2024-09-18,2037-02-25,"UVR",4.978,115810.406263344,"SUBASTA","LP",9.77345463746019
2024-09-18,2049-06-16,"UVR",4.724,226370.520841973,"SUBASTA","LP",15.6630541678469
2024-09-20,2036-07-09,"COP",10.181,195309.76311,"NO COMPETITIVA","LP",7.98993447345772
2024-09-24,2025-09-02,"COP",8.411,324422,"SUBASTA","CP",0.93972602739726
2024-09-25,2036-07-09,"COP",10.491,327794.04,"SUBASTA","LP",7.92791679758549
2024-09-25,2046-07-25,"COP",10.959,391704.445,"SUBASTA","LP",8.8655779502121
2024-09-25,2050-10-26,"COP",10.97,330501.448347,"SUBASTA","LP",9.11317450640931
2024-09-27,2029-04-18,"UVR",4.883,16523.5834250541,"NO COMPETITIVA","LP",4.32495460086686
2024-09-27,2037-02-25,"UVR",5.041,64493.2261074152,"NO COMPETITIVA","LP",9.73908996548187
2024-10-01,2025-09-02,"COP",8.594,324418.5,"SUBASTA","CP",0.92054794520548
2024-10-02,2029-04-18,"UVR",4.95,102118.265782,"SUBASTA","LP",4.31083982962057
2024-10-02,2037-02-25,"UVR",5.01,94492.192001,"SUBASTA","LP",9.73017054732309
2024-10-02,2049-06-16,"UVR",4.898,253832.372947,"SUBASTA","LP",15.4938150935184
2024-10-08,2025-09-02,"COP",8.61,324891,"SUBASTA","CP",0.901369863013699
2024-10-09,2036-07-09,"COP",10.46,189973.2,"SUBASTA","LP",7.89439855369621
2024-10-09,2046-07-25,"COP",11.078,288284.48496,"SUBASTA","LP",8.7774261566501
2024-10-09,2050-10-26,"COP",10.9,251742.2828,"SUBASTA","LP",9.11699070365669
2024-10-15,2025-09-02,"COP",8.669,325248,"SUBASTA","CP",0.882191780821918
2024-10-22,2025-09-02,"COP",8.897,325178,"SUBASTA","CP",0.863013698630137
2024-10-29,2025-09-02,"COP",9.1,325199,"SUBASTA","CP",0.843835616438356
2024-11-05,2025-09-02,"COP",9.327,325185,"SUBASTA","CP",0.824657534246575
2024-11-12,2025-09-02,"COP",9.048,326413.5,"SUBASTA","CP",0.805479452054795
2024-11-19,2025-09-02,"COP",9.03,425097.4,"SUBASTA","CP",0.786301369863014
2024-11-26,2025-09-02,"COP",8.969,425984.65,"SUBASTA","CP",0.767123287671233
2024-12-03,2025-12-02,"COP",8.88,321531,"SUBASTA","CP",0.997260273972603
2024-12-04,2031-03-26,"COP VERDES",10.7,927244.9641,"SUBASTA","LP",4.93114252606484
2024-12-10,2025-12-02,"COP",8.93,321909,"SUBASTA","CP",0.978082191780822
2024-12-17,2025-12-02,"COP",9.398,321114.5,"SUBASTA","CP",0.958904109589041
2024-12-24,2025-12-02,"COP",9.521,481997.25,"SUBASTA","CP",0.93972602739726
2025-01-07,2025-12-02,"COP",9.22,277073.907642,"SUBASTA","CP",0.901369863013699
2025-01-08,2041-03-20,"UVR",5.69,269275.214986191,"SUBASTA","LP",10.8091694823795
2025-01-08,2055-05-19,"UVR",5.25,330781.211144775,"SUBASTA","LP",15.3028046643709
2025-01-14,2025-12-02,"COP",9.4,277140,"SUBASTA","CP",0.882191780821918
2025-01-15,2036-07-09,"COP",11.744,316399.41,"SUBASTA","LP",7.42455330323319
2025-01-15,2046-07-25,"COP",12.388,408797.802903,"SUBASTA","LP",7.98087235543601
2025-01-15,2050-10-26,"COP",12.276,399802.7,"SUBASTA","LP",9.04496048592901
2025-01-17,2041-03-20,"UVR",5.69,256456.552557813,"NO COMPETITIVA","LP",10.7845119481329
2025-01-17,2055-05-19,"UVR",5.25,246141.97214801,"NO COMPETITIVA","LP",15.2781471301243
2025-01-21,2025-12-02,"COP",9.313,277808.907397,"SUBASTA","CP",0.863013698630137
2025-01-22,2041-03-20,"UVR",5.68,329415.050691796,"SUBASTA","LP",10.7740695604688
2025-01-22,2055-05-19,"UVR",5.198,271062.338073373,"SUBASTA","LP",15.3211582754575
2025-01-24,2036-07-09,"COP",11.79,190187.54944,"NO COMPETITIVA","LP",7.3926501739858
2025-01-24,2046-07-25,"COP",12.421,355466.984616,"NO COMPETITIVA","LP",7.94339327778003
2025-01-24,2050-10-26,"COP",12.284,364263.82804,"NO COMPETITIVA","LP",9.01608686922614
2025-01-28,2025-12-02,"COP",9.29,278333.814444,"SUBASTA","CP",0.843835616438356
2025-01-29,2036-07-09,"COP",11.56,238322.25,"SUBASTA","LP",7.41516016347287
2025-01-29,2046-07-25,"COP",12.227,534156.075,"SUBASTA","LP",8.00541043496609
2025-01-29,2050-10-26,"COP",12.174,352521.670417,"SUBASTA","LP",9.0605793626855
2025-01-31,2041-03-20,"UVR",5.697,54651.4230631439,"NO COMPETITIVA","LP",10.7438760393336
2025-01-31,2055-05-19,"UVR",5.213,201235.769970723,"NO COMPETITIVA","LP",15.2801330082106
2025-02-04,2025-12-02,"COP",9.48,241287.8,"SUBASTA","CP",0.824657534246575
2025-02-05,2041-03-20,"UVR",5.51,246069.411894307,"SUBASTA","LP",10.7909717091538
2025-02-05,2055-05-19,"UVR",5.1,354519.210112666,"SUBASTA","LP",15.3899161312595
2025-02-11,2025-12-02,"COP",9.48,278891.907036,"SUBASTA","CP",0.805479452054795
2025-02-12,2036-07-09,"COP",11.831,252733.01025,"SUBASTA","LP",7.33413577632167
2025-02-12,2046-07-25,"COP",12.515,542010.205848,"SUBASTA","LP",7.85494681317006
2025-02-12,2050-10-26,"COP",12.38,330256.701,"SUBASTA","LP",8.91363468186366
2025-02-18,2025-12-02,"COP",9.378,279582,"SUBASTA","CP",0.786301369863014
2025-02-19,2041-03-20,"UVR",5.653,297706.822186071,"SUBASTA","LP",10.7061459296626
2025-02-19,2055-05-19,"UVR",5.22,302298.751010655,"SUBASTA","LP",15.2204424636623
2025-02-21,2036-07-09,"COP",11.871,252453.631573,"NO COMPETITIVA","LP",7.30317478654477
2025-02-21,2046-07-25,"COP",12.534,396738.86769,"NO COMPETITIVA","LP",7.82295695782997
2025-02-21,2050-10-26,"COP",12.413,329857.77664,"NO COMPETITIVA","LP",8.87173639311563
2025-02-25,2025-12-02,"COP",9.35,280119,"SUBASTA","CP",0.767123287671233
2025-02-26,2036-07-09,"COP",11.665,234999.94336,"SUBASTA","LP",7.32192387833925
2025-02-26,2046-07-25,"COP",12.398,519999.797466,"SUBASTA","LP",7.8619160363913
2025-02-26,2050-10-26,"COP",12.228,369999.960988,"SUBASTA","LP",8.95524118046341
2025-02-28,2041-03-20,"UVR",5.667,33251.3728181534,"NO COMPETITIVA","LP",10.6769318689382
2025-02-28,2055-05-19,"UVR",5.237,297781.522744205,"NO COMPETITIVA","LP",15.1772476965301
2025-03-04,2026-03-03,"COP",9.2,480884.25,"SUBASTA","CP",0.997260273972603
2025-03-05,2029-04-18,"UVR",5.09,70168.621019,"SUBASTA","LP",3.88805081749576
2025-03-05,2041-03-20,"UVR",5.71,247837.082932,"SUBASTA","LP",10.6492304527317
2025-03-05,2055-05-19,"UVR",5.27,282524.355978,"SUBASTA","LP",15.1275924897709
2025-03-07,2036-07-09,"COP",11.736,207576.22683,"NO COMPETITIVA","LP",7.28608718634249
2025-03-07,2046-07-25,"COP",12.439,458563.570675,"NO COMPETITIVA","LP",7.82134123355603
2025-03-11,2026-03-03,"COP",9.25,481482.75,"SUBASTA","CP",0.978082191780822
2025-03-12,2036-07-09,"COP",11.78,321081.95,"SUBASTA","LP",7.26545833989591
2025-03-12,2046-07-25,"COP",12.448,592056.01,"SUBASTA","LP",7.80415348011565
2025-03-12,2050-10-26,"COP",12.337,211862.033592,"SUBASTA","LP",8.85945154888759
2025-03-14,2041-03-20,"UVR",5.716,23169.62983683,"NO COMPETITIVA","LP",10.6226181176271
2025-03-18,2026-03-03,"COP",9.5,481241.25,"SUBASTA","CP",0.958904109589041
2025-03-19,2029-04-18,"UVR",5.493,105584.391781348,"SUBASTA","LP",3.84717431620806
2025-03-19,2041-03-20,"UVR",6.05,185556.94550046,"SUBASTA","LP",10.4997566526066
2025-03-19,2055-05-19,"UVR",5.73,309408.81123276,"SUBASTA","LP",14.5920876328838
2025-03-25,2026-03-03,"COP",9.493,417831.05,"SUBASTA","CP",0.93972602739726
2025-03-26,2036-07-09,"COP",12.26,294825.98,"SUBASTA","LP",7.1513951824495
2025-03-26,2046-07-25,"COP",12.895,529089.4,"SUBASTA","LP",7.59473082156542
2025-03-26,2050-10-26,"COP",12.77,301084.592896,"SUBASTA","LP",8.59753103142193
2025-04-01,2026-03-03,"COP",9.594,321692,"SUBASTA","CP",0.92054794520548
2025-04-02,2029-04-18,"UVR",5.867,105412.25573775,"SUBASTA","LP",3.80646253130351
2025-04-02,2041-03-20,"UVR",6.359,217081.898215794,"SUBASTA","LP",10.9600477832497
2025-04-02,2055-05-19,"UVR",5.925,277672.24719728,"SUBASTA","LP",14.3454854553352
2025-04-04,2036-07-09,"COP",12.283,294825.58504,"NO COMPETITIVA","LP",7.12310559275563
2025-04-04,2046-07-25,"COP",12.91,529088.700006,"NO COMPETITIVA","LP",7.56440854441869
2025-04-04,2050-10-26,"COP",12.772,301084.27496,"NO COMPETITIVA","LP",8.57185782685324
2025-04-08,2026-03-03,"COP",9.499,419264.3,"SUBASTA","CP",0.901369863013699
2025-04-09,2029-08-22,"COP",10.995,777941.956844,"SUBASTA","LP",3.47239778618013
2025-04-09,2040-11-28,"COP",12.9,347057.975,"SUBASTA","LP",7.14859502843335
2025-04-11,2041-03-20,"UVR",6.356,27371.2259553921,"NO COMPETITIVA","LP",10.9362497047199
2025-04-11,2055-05-19,"UVR",5.918,47732.8085503605,"NO COMPETITIVA","LP",14.3282756463961
2025-04-15,2026-03-03,"COP",9.49,323095.5,"SUBASTA","CP",0.882191780821918
2025-04-21,2029-08-22,"COP",10.995,777460.534596,"NO COMPETITIVA","LP",3.43952107385136
2025-04-21,2040-11-28,"COP",12.9,169086.398642,"NO COMPETITIVA","LP",7.11571831610459
2025-04-22,2026-03-03,"COP",9.44,485677.40749,"SUBASTA","CP",0.863013698630137
2025-04-23,2029-04-18,"UVR",5.851,78358.92077244,"SUBASTA","LP",3.84580796583175
2025-04-23,2041-03-20,"UVR",6.238,223124.87326393,"SUBASTA","LP",10.9371402930102
2025-04-23,2055-05-19,"UVR",5.719,298889.825202707,"SUBASTA","LP",14.5079912236917
2025-04-29,2026-03-03,"COP",9.51,486260.25,"SUBASTA","CP",0.843835616438356
2025-04-30,2029-08-22,"COP",10.76,630769.93356,"SUBASTA","LP",3.41904712212379
2025-04-30,2040-11-28,"COP",12.7,494230.02,"SUBASTA","LP",7.13975047242436
2025-05-02,2029-04-18,"UVR",5.958,72045.493988629,"NO COMPETITIVA","LP",3.82083437048565
2025-05-02,2041-03-20,"UVR",6.243,49258.7916269538,"NO COMPETITIVA","LP",10.9110534559063
2025-05-02,2055-05-19,"UVR",5.726,186800.485091085,"NO COMPETITIVA","LP",14.4758278502862
2025-05-06,2026-03-03,"COP",9.372,487614.75,"SUBASTA","CP",0.824657534246576
2025-05-07,2029-04-18,"UVR",5.86,158921.107261961,"SUBASTA","LP",3.80742523318382
2025-05-07,2041-03-20,"UVR",6.228,153343.705678968,"SUBASTA","LP",10.9016423283575
2025-05-07,2055-05-19,"UVR",5.7,287816.26010144,"SUBASTA","LP",14.4900179903143
2025-05-09,2029-08-22,"COP",10.761,630726.187728,"NO COMPETITIVA","LP",3.39437179918994
2025-05-09,2040-11-28,"COP",12.721,493972.120512,"NO COMPETITIVA","LP",7.10996727593259
2025-05-13,2026-03-03,"COP",9.7,556884,"SUBASTA","CP",0.805479452054795
2025-05-14,2029-08-22,"COP",10.84,1061758.41,"SUBASTA","LP",3.37926748948662
2025-05-14,2033-02-09,"COP",11.981,210563.538696,"SUBASTA","LP",5.21091645534721
2025-05-14,2040-11-28,"COP",12.749,227677.905,"SUBASTA","LP",7.08943924741665
2025-05-16,2055-05-19,"UVR",5.706,287879.637680004,"NO COMPETITIVA","LP",14.4589221753471
2025-05-20,2026-03-03,"COP",9.615,837324,"SUBASTA","CP",0.786301369863014
2025-05-21,2029-04-18,"UVR",5.999,111046.9774489,"SUBASTA","LP",3.76865835619561
2025-05-21,2041-03-20,"UVR",6.399,259989.6488755,"SUBASTA","LP",10.8143372805647
2025-05-21,2055-05-19,"UVR",5.85,379014.695363054,"SUBASTA","LP",15.1104864364637
2025-05-27,2026-03-03,"COP",9.515,839385,"SUBASTA","CP",0.767123287671233
2025-05-28,2029-08-22,"COP",11,301085.12,"SUBASTA","LP",3.33806212794707
2025-05-28,2033-02-09,"COP",12.04,367866.029466,"SUBASTA","LP",5.16884203938272
2025-05-28,2040-11-28,"COP",12.83,633089.985,"SUBASTA","LP",7.03135770367181
2025-05-28,2046-07-25,"COP",12.84,93456.055,"SUBASTA","LP",7.44294089601092
2025-05-28,2050-10-26,"COP",12.69,104502.75,"SUBASTA","LP",8.46568269826481
2025-05-30,2029-04-18,"UVR",6.006,101254.583886907,"NO COMPETITIVA","LP",3.74398011967507
2025-05-30,2041-03-20,"UVR",6.399,51627.4825666705,"NO COMPETITIVA","LP",10.7896797463181
2025-06-03,2026-06-02,"COP",9.5,822123,"SUBASTA","CP",0.997260273972603
2025-06-04,2029-04-18,"UVR",5.969,164873.963701629,"SUBASTA","LP",3.72911629605038
2025-06-04,2041-03-20,"UVR",6.487,110255.570983656,"SUBASTA","LP",10.8987650689779
2025-06-04,2055-05-19,"UVR",6.069,475395.731387533,"SUBASTA","LP",14.4356245116829
2025-06-10,2026-06-02,"COP",9.557,823140,"SUBASTA","CP",0.978082191780822
2025-06-11,2029-08-22,"COP",11.304,853589.80653,"SUBASTA","LP",3.29428424625277
